MSZoning,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenonbvGr,KitchenQual,TotRmsAbvGrd,Functiononl,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,price
RL,6821,Pave,non,Reg,HLS,Inside,Gtl,6,7,1921,2005,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,113,Unf,0,538,651,GasA,Gd,Y,SBrkr,759,539,0,1298,0,0,2,0,2,1,TA,8,Typ,1,Gd,Detchd,1994,Unf,1,240,TA,TA,216,0,168,0,0,0,non,non,non,0,8,2007,WD,164731.316372391
RL,4000,Pave,non,Reg,Lvl,Inside,Gtl,7,8,1930,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,246,Unf,0,285,531,GasA,TA,Y,SBrkr,567,531,0,1098,1,0,1,0,2,1,TA,5,Typ,1,Gd,Detchd,1930,Unf,1,216,TA,TA,0,0,0,0,0,0,non,MnPrv,non,0,6,2007,WD,156969.695083273
RL,6720,Pave,non,Reg,Lvl,Inside,Gtl,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,585,585,GasA,TA,N,SBrkr,851,585,0,1436,0,0,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1992,Unf,1,228,TA,TA,184,0,0,0,0,0,non,non,non,0,4,2007,CWD,173388.854342604
RL,7155,Pave,non,Reg,Lvl,Inside,Gtl,6,8,1926,1991,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,686,686,GasA,TA,Y,SBrkr,686,775,0,1461,0,0,1,0,3,1,TA,6,Typ,1,Gd,Detchd,1926,Unf,1,225,TA,TA,0,0,116,0,0,0,non,MnPrv,non,0,7,2007,WD,177559.628685119
RL,7230,Pave,non,Reg,Lvl,Inside,Gtl,7,7,1927,1992,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,851,851,GasA,Gd,Y,SBrkr,867,851,0,1718,0,0,2,1,4,1,Gd,8,Typ,1,TA,Detchd,1927,Unf,2,264,TA,TA,291,0,60,0,153,0,non,GdPrv,non,0,10,2007,WD,194297.789279905
RL,13108,Pave,non,IR2,HLS,Inside,Gtl,5,5,1951,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,CBlock,non,non,non,non,0,non,0,0,0,GasA,Fa,Y,SBrkr,1226,0,0,1226,0,0,1,1,2,1,TA,7,Min1,1,Gd,Attchd,1951,Fin,2,400,TA,TA,174,24,120,0,228,0,non,non,non,0,6,2007,WD,174894.588364005
RL,7810,Pave,non,IR1,HLS,Inside,Gtl,4,6,1930,2003,Gable,CompShg,AsbShng,CmentBd,None,0,TA,Gd,BrkTil,TA,Gd,No,GLQ,189,Unf,0,741,930,GasA,Ex,Y,SBrkr,1230,525,0,1755,0,0,2,0,4,1,Gd,7,Typ,1,TA,Detchd,1930,Unf,1,231,Fa,TA,0,40,0,0,0,0,non,non,non,0,11,2007,WD,196544.144075798
RL,6221,Pave,non,IR1,Lvl,Inside,Gtl,5,5,1941,1950,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,TA,Fa,No,LwQ,533,Unf,0,195,728,GasA,Ex,Y,SBrkr,760,595,0,1355,0,0,2,0,3,1,TA,5,Typ,0,non,Detchd,1966,Unf,2,528,TA,TA,0,0,0,0,144,0,non,MnPrv,non,0,10,2007,WD,179036.158528149
RL,25485,Pave,non,IR1,Lvl,CulDSac,Gtl,6,4,1960,1960,Gable,CompShg,Wd Sdng,MetalSd,BrkFace,423,TA,Fa,CBlock,TA,Gd,Mn,LwQ,540,Rec,1020,0,1560,GasA,TA,Y,SBrkr,1560,0,0,1560,0,0,1,1,3,1,TA,6,Typ,3,TA,Attchd,1960,RFn,2,580,TA,TA,0,75,584,0,0,0,non,non,non,0,5,2007,WD,211423.986511149
RL,21579,Pave,non,IR1,Lvl,CulDSac,Gtl,6,6,1968,1968,Hip,CompShg,HdBoard,BrkFace,None,0,TA,TA,PConc,Gd,TA,No,BLQ,813,Unf,0,675,1488,GasA,Ex,Y,SBrkr,1488,0,0,1488,0,1,2,0,3,1,TA,7,Typ,2,Gd,Attchd,1968,RFn,2,552,TA,TA,0,0,216,0,0,0,non,non,non,0,9,2007,CWD,208156.398935188
RM,1782,Pave,non,Reg,Lvl,Inside,Gtl,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,Gd,CBlock,Gd,TA,No,GLQ,330,Unf,0,186,516,GasA,Gd,Y,SBrkr,529,516,0,1045,0,0,1,0,2,1,TA,5,Typ,1,TA,Detchd,1980,Unf,2,462,TA,TA,180,0,0,0,0,0,non,MnPrv,non,0,12,2007,WD,159233.941347257
RL,17871,Pave,non,IR2,Lvl,Inside,Gtl,4,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1680,1680,GasA,Gd,Y,SBrkr,1680,0,0,1680,0,0,2,0,4,1,Gd,7,Typ,0,non,Attchd,1996,Unf,2,628,TA,TA,152,0,0,0,0,0,non,non,non,0,6,2007,WD,210820.115134931
RM,3907,Pave,non,IR1,Bnk,Inside,Mod,8,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Gd,GLQ,577,Unf,0,427,1004,GasA,Gd,Y,SBrkr,1020,0,0,1020,1,0,1,0,1,1,TA,4,Typ,0,non,Attchd,1988,Unf,2,509,TA,TA,135,0,0,0,0,0,non,non,non,0,3,2007,WD,140196.10979821
RL,20693,Pave,non,IR1,Bnk,Corner,Gtl,7,5,1971,1971,Gable,CompShg,Plywood,Plywood,BrkFace,652,TA,TA,CBlock,Gd,TA,No,Rec,434,Unf,0,1262,1696,GasA,Ex,Y,SBrkr,1696,0,0,1696,0,0,2,0,3,1,TA,7,Typ,2,TA,Attchd,1971,Fin,2,625,TA,TA,0,146,0,0,0,0,non,GdWo,non,0,2,2007,WD,198678.469082978
RL,18044,Pave,non,IR1,HLS,CulDSac,Gtl,8,5,1986,1986,Gable,CompShg,WdShing,Plywood,None,0,Gd,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,279,279,GasA,Gd,Y,SBrkr,2726,0,0,2726,0,0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,1986,Fin,2,691,Gd,Gd,216,64,169,0,0,228,Ex,non,non,0,8,2007,WD,186818.610760803
RM,7000,Pave,non,Reg,Lvl,Corner,Gtl,6,7,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,TA,TA,BrkTil,TA,TA,No,ALQ,375,Unf,0,345,720,GasA,Gd,Y,FuseA,720,495,0,1215,0,0,1,0,3,1,Gd,6,Typ,0,non,Detchd,1965,Fin,2,720,TA,TA,0,0,30,0,0,0,non,MnPrv,non,0,5,2007,WD,175044.797633861
RM,7288,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1925,2003,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,Gd,BrkTil,TA,Po,No,Unf,0,Unf,0,936,936,GasA,Ex,Y,SBrkr,936,665,0,1601,0,0,2,0,3,1,TA,6,Typ,0,non,non,non,non,0,0,non,non,0,0,0,176,0,0,non,non,non,0,9,2007,WD,180031.162892704
RM,9060,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1923,1999,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,BrkTil,Gd,TA,No,ALQ,548,Unf,0,311,859,GasA,Ex,Y,SBrkr,942,886,0,1828,0,0,2,0,3,1,Gd,6,Typ,0,non,Detchd,non,non,non,non,non,non,174,0,212,0,0,0,non,MnPrv,non,0,3,2007,WD,176889.171525162
RM,3672,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1922,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,816,816,GasA,Ex,Y,SBrkr,816,0,0,816,0,0,1,0,2,1,TA,5,Typ,0,non,Detchd,1922,Unf,1,100,Fa,Fa,0,0,96,0,0,0,non,non,non,0,9,2007,WD,159638.856165666
RM,11067,Pave,non,Reg,Lvl,Corner,Gtl,2,4,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,BrkTil,non,non,non,non,0,non,0,0,0,GasA,Ex,Y,SBrkr,640,0,205,845,0,0,1,0,1,1,TA,4,Maj2,0,non,Detchd,1950,Unf,1,256,TA,Fa,48,0,0,0,0,0,non,non,non,0,3,2007,WD,154287.264375509
C (all),8250,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1895,2006,Gable,CompShg,VinylSd,VinylSd,None,0,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,957,957,GasA,Fa,N,SBrkr,1034,957,0,1991,0,0,2,0,4,2,TA,9,Typ,0,non,non,non,non,0,0,non,non,0,0,133,0,0,0,non,non,non,0,6,2007,WD,191885.618181273
C (all),6565,Pave,non,Reg,Lvl,Corner,Gtl,4,6,1957,1980,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,TA,TA,No,GLQ,967,Unf,0,106,1073,GasA,Gd,Y,FuseA,1073,0,0,1073,1,0,1,0,3,1,TA,6,Typ,0,non,Detchd,1985,Unf,2,720,TA,TA,0,444,0,0,0,0,non,non,non,0,8,2007,WD,177503.378612934
C (all),6060,Pave,non,Reg,Lvl,Inside,Gtl,5,9,1930,2007,Hip,CompShg,MetalSd,MetalSd,None,0,Gd,TA,BrkTil,TA,TA,No,ALQ,737,Unf,0,100,837,GasA,Ex,Y,SBrkr,1001,0,0,1001,0,0,1,0,2,1,Gd,5,Typ,0,non,Detchd,1930,Unf,1,216,TA,Po,154,0,42,86,0,0,non,non,non,0,11,2007,WD,166548.31684976
RM,5568,Pave,non,IR1,HLS,Inside,Mod,8,5,2006,2007,Hip,CompShg,CemntBd,CmentBd,Stone,473,Gd,TA,PConc,Gd,TA,Gd,GLQ,1573,Unf,0,0,1573,GasA,Gd,Y,SBrkr,1625,0,0,1625,1,1,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006,Fin,2,495,TA,TA,123,0,0,0,153,0,non,non,non,0,10,2007,New,164475.14942856
RL,12150,Pave,non,IR1,Bnk,CulDSac,Gtl,6,6,1979,1979,Gable,CompShg,HdBoard,Wd Shng,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,1001,Unf,0,0,1001,GasA,TA,Y,SBrkr,1299,0,0,1299,1,0,2,0,2,1,Gd,5,Typ,1,Po,BuiltIn,1979,RFn,2,486,TA,TA,84,0,222,0,0,0,non,MnPrv,non,0,1,2007,WD,167484.744857879
RL,10000,Pave,non,Reg,Lvl,Inside,Gtl,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166,Gd,TA,PConc,Gd,TA,No,GLQ,585,Unf,0,856,1441,GasA,Ex,Y,SBrkr,1392,0,0,1392,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2002,Fin,3,650,TA,TA,168,49,0,0,0,0,non,non,non,0,12,2007,WD,188683.160555403
RL,12864,Pave,non,IR1,Lvl,CulDSac,Gtl,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,GLQ,1392,Unf,0,17,1409,GasA,Ex,Y,SBrkr,1409,0,0,1409,1,0,1,1,1,1,Gd,4,Typ,1,Gd,Attchd,2002,RFn,2,576,TA,TA,0,144,0,0,145,0,non,non,non,0,7,2007,WD,162243.399502668
RL,9928,Pave,non,IR1,Lvl,CulDSac,Gtl,7,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,GLQ,1239,Unf,0,215,1454,GasA,TA,Y,SBrkr,1478,0,0,1478,1,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1991,Unf,2,506,TA,TA,114,22,0,0,0,0,non,non,non,0,5,2007,WD,180807.213919103
RL,8750,Pave,non,IR1,Lvl,Inside,Gtl,7,6,1975,1975,Gable,CompShg,Plywood,Plywood,Stone,50,TA,TA,CBlock,TA,TA,Av,Rec,224,GLQ,530,98,852,GasA,TA,Y,SBrkr,918,0,0,918,0,1,1,0,3,0,TA,4,Typ,0,non,Attchd,1975,Unf,1,360,TA,TA,192,84,0,0,0,0,non,non,non,0,3,2007,WD,176279.079637039
RL,8410,Pave,non,IR1,Lvl,Corner,Gtl,6,6,1974,1974,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,Av,ALQ,924,Unf,0,46,970,GasA,TA,Y,SBrkr,1026,0,0,1026,1,0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1974,Unf,2,528,TA,TA,193,0,0,0,0,0,non,non,non,0,4,2007,WD,163438.959094218
RL,4054,Pave,non,IR1,Lvl,Inside,Gtl,7,6,1987,1987,Gable,CompShg,VinylSd,VinylSd,BrkFace,352,Gd,TA,BrkTil,Gd,TA,Av,GLQ,949,Unf,0,552,1501,GasA,Ex,Y,SBrkr,1501,0,0,1501,1,0,2,0,2,1,Gd,5,Typ,2,TA,Attchd,1987,Fin,2,512,TA,TA,240,0,0,0,0,0,non,non,non,0,10,2007,WD,161495.5393685
RL,19958,Pave,non,Reg,Lvl,Inside,Gtl,6,8,1958,1995,Hip,CompShg,HdBoard,HdBoard,BrkFace,1224,TA,Gd,CBlock,TA,TA,No,Unf,0,Unf,0,585,585,GasA,Gd,Y,SBrkr,2279,0,0,2279,0,0,2,1,4,1,Gd,7,Typ,1,Gd,Attchd,1958,RFn,2,461,TA,TA,274,0,0,0,138,0,non,GdPrv,non,0,7,2007,WD,216032.303722443
RL,8368,Pave,non,IR1,HLS,Inside,Gtl,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1689,1689,GasA,Ex,Y,SBrkr,1689,0,0,1689,0,0,2,0,3,1,Gd,7,Typ,0,non,Attchd,2007,Fin,2,433,TA,TA,100,39,0,0,0,0,non,non,non,0,4,2007,New,176632.181541401
RL,8298,Pave,non,IR1,HLS,Inside,Gtl,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,non,non,Gd,TA,PConc,Gd,TA,Av,GLQ,583,Unf,0,963,1546,GasA,Ex,Y,SBrkr,1564,0,0,1564,0,0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2207,RFn,2,502,TA,TA,132,0,0,0,0,0,non,non,non,0,9,2007,New,168743.001567144
RL,10331,Pave,non,Reg,Lvl,CulDSac,Gtl,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,215,BLQ,80,970,1265,GasA,Gd,Y,SBrkr,1240,0,0,1240,0,1,2,0,3,1,Gd,6,Typ,0,non,Attchd,1985,Unf,2,528,TA,TA,232,0,0,0,0,0,non,non,non,0,7,2007,WD,183810.11848086
RL,6718,Pave,non,IR1,Lvl,Inside,Gtl,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,86,Gd,TA,PConc,Ex,TA,Mn,GLQ,250,Unf,0,1017,1267,GasA,Ex,Y,SBrkr,1312,0,0,1312,0,0,2,0,2,1,Gd,5,Typ,0,non,Attchd,2001,Unf,2,471,TA,TA,256,28,0,0,0,0,non,non,non,0,1,2007,WD,156794.36054728
RL,11305,Pave,non,Reg,Lvl,Inside,Gtl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,886,Gd,TA,PConc,Gd,TA,Av,GLQ,1329,Unf,0,593,1922,GasA,Ex,Y,SBrkr,1922,0,0,1922,1,0,2,0,2,1,Gd,6,Typ,1,Ex,Attchd,2002,Fin,3,692,TA,TA,201,64,0,0,0,0,non,non,non,0,4,2007,WD,169136.43011395
RL,7777,Pave,non,IR1,Lvl,Inside,Gtl,6,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,203,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1491,1491,GasA,Ex,Y,SBrkr,1491,0,0,1491,0,0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1996,Fin,2,571,TA,TA,0,35,0,0,0,0,non,non,non,0,11,2007,WD,183203.318752456
RL,11800,Pave,non,IR1,Lvl,Inside,Gtl,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,94,Gd,TA,PConc,Gd,TA,Gd,GLQ,766,Unf,0,356,1122,GasA,Ex,Y,SBrkr,1146,1340,0,2486,1,0,3,1,5,1,Gd,10,Typ,1,Gd,BuiltIn,2003,Fin,2,452,TA,TA,143,32,0,0,0,0,non,non,non,0,7,2007,WD,213252.926930889
RL,12633,Pave,non,IR1,HLS,Inside,Gtl,10,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,242,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1824,1824,GasA,Ex,Y,SBrkr,1824,0,0,1824,0,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2006,Fin,3,932,TA,TA,160,36,0,0,108,0,non,non,non,0,9,2007,New,190550.327866959
RL,43500,Pave,non,Reg,Lvl,Inside,Gtl,3,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0,TA,TA,CBlock,non,non,non,non,0,non,0,0,0,GasA,Ex,Y,SBrkr,2034,0,0,2034,0,0,1,0,2,1,TA,9,Min1,0,non,2Types,1953,RFn,4,1041,TA,TA,483,266,0,0,0,561,non,GdPrv,non,0,6,2007,WD,234707.209860273
RM,6710,Pave,non,IR1,Lvl,FR3,Gtl,6,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,134,TA,TA,PConc,Ex,TA,Av,Rec,16,GLQ,904,0,920,GasA,Ex,Y,SBrkr,936,0,0,936,2,0,0,1,0,1,TA,3,Typ,0,non,Attchd,1996,Fin,2,460,TA,TA,0,40,0,0,0,0,non,non,non,0,6,2007,WD,135751.318892816
RM,1504,Pave,non,Reg,Lvl,Inside,Gtl,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,BLQ,252,Unf,0,294,546,GasA,TA,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,5,Typ,0,non,Attchd,1972,Unf,1,253,TA,TA,0,0,0,0,0,0,non,non,non,0,5,2007,WD,164228.45886894
RM,1533,Pave,non,Reg,Lvl,Inside,Gtl,4,5,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,503,Unf,0,27,530,GasA,TA,Y,SBrkr,530,462,0,992,1,0,1,0,2,1,TA,4,Typ,0,non,BuiltIn,1970,Fin,1,297,TA,TA,112,97,0,0,0,0,non,non,non,0,7,2007,WD,153219.437030419
RM,1495,Pave,non,Reg,Lvl,Inside,Gtl,4,6,1970,1970,Gable,CompShg,CemntBd,CmentBd,BrkFace,189,TA,TA,CBlock,TA,TA,No,ALQ,384,Unf,0,162,546,GasA,Ex,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,5,Typ,0,non,non,non,non,0,0,non,non,0,64,0,0,0,0,non,non,non,0,5,2007,WD,164210.746523801
RM,1890,Pave,non,Reg,Lvl,Inside,Gtl,4,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,546,546,GasA,Ex,Y,SBrkr,546,546,0,1092,0,0,1,1,3,1,TA,6,Typ,0,non,Attchd,1976,Unf,1,286,TA,TA,0,0,0,0,0,0,non,GdWo,non,0,4,2007,COD,163883.229117973
RL,9129,Pave,non,Reg,Lvl,Inside,Gtl,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,144,TA,TA,PConc,Gd,TA,Av,GLQ,923,Unf,0,0,923,GasA,TA,Y,SBrkr,1008,0,0,1008,1,0,1,0,1,1,Gd,4,Typ,1,Fa,Attchd,1977,Fin,2,678,TA,TA,201,66,0,0,0,0,non,MnPrv,non,0,7,2007,WD,154892.776269956
RL,15957,Pave,non,IR1,Low,Corner,Mod,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,None,0,TA,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,96,1244,GasA,TA,Y,SBrkr,1356,0,0,1356,2,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977,Fin,2,528,TA,TA,1424,0,0,0,0,0,non,MnPrv,non,0,9,2007,WD,197092.08733832
RL,33983,Pave,non,IR1,Lvl,Inside,Gtl,5,6,1977,1994,Gable,CompShg,Plywood,Plywood,None,0,TA,Fa,PConc,TA,TA,Mn,ALQ,1112,Unf,0,48,1160,GasA,TA,Y,SBrkr,1676,0,0,1676,1,0,1,1,3,1,Gd,6,Mod,2,TA,Attchd,1977,RFn,2,672,TA,TA,690,90,0,0,0,0,non,GdPrv,non,0,5,2007,WD,228148.376399122
RL,8286,Pave,non,IR1,Lvl,Corner,Gtl,5,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,No,Rec,531,Unf,0,185,716,GasA,Ex,Y,SBrkr,716,716,0,1432,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1977,Fin,2,531,TA,TA,0,136,0,0,240,0,non,GdPrv,non,0,6,2007,WD,178680.587503997
RL,6723,Pave,non,Reg,Lvl,Inside,Gtl,5,7,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,CBlock,Gd,TA,Av,GLQ,796,Unf,0,0,796,GasA,TA,Y,SBrkr,796,0,0,796,0,1,1,0,2,1,TA,5,Typ,0,non,non,non,non,0,0,non,non,129,0,0,0,0,0,non,GdWo,non,0,9,2007,WD,165643.341167808
RL,27697,Pave,non,Reg,Lvl,Inside,Gtl,4,3,1961,1961,Shed,CompShg,Plywood,Plywood,non,198,TA,TA,CBlock,TA,TA,No,BLQ,811,Unf,0,585,1396,GasA,TA,N,SBrkr,1608,0,0,1608,0,0,1,0,3,1,TA,6,Typ,0,non,Attchd,1961,Unf,1,444,TA,Fa,152,38,0,0,0,0,non,non,non,0,11,2007,COD,222406.642660249
RL,11000,Pave,non,IR2,Lvl,Corner,Gtl,5,6,1976,2003,Gable,CompShg,Plywood,Plywood,None,0,TA,TA,PConc,Gd,TA,No,LwQ,1090,Unf,0,0,1090,GasA,TA,Y,SBrkr,1178,0,0,1178,1,0,1,1,3,1,TA,6,Typ,0,non,Attchd,1976,Unf,2,502,TA,TA,0,44,0,0,88,0,non,MnPrv,non,0,6,2007,WD,184021.843582599
RL,11625,Pave,non,IR1,Lvl,Inside,Gtl,5,7,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,596,Unf,0,220,816,GasA,TA,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,TA,4,Typ,0,non,Attchd,1983,Fin,1,264,TA,TA,330,0,0,0,0,0,non,MnPrv,non,0,5,2007,WD,170871.094939159
RL,10447,Pave,non,Reg,Lvl,Inside,Gtl,5,6,1984,1984,Gable,CompShg,Plywood,HdBoard,None,0,TA,TA,CBlock,TA,TA,No,ALQ,516,Unf,0,348,864,GasA,TA,Y,SBrkr,887,0,0,887,0,1,1,0,3,1,TA,5,Typ,0,non,Attchd,1984,RFn,1,288,TA,TA,140,0,0,0,0,0,non,non,non,0,12,2007,WD,189562.873697309
RL,11027,Pave,non,IR1,Lvl,Inside,Gtl,6,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,28,TA,TA,CBlock,TA,TA,No,BLQ,468,Rec,539,171,1178,GasA,Gd,Y,SBrkr,1293,0,0,1293,1,0,2,0,2,1,TA,5,Typ,0,non,Attchd,1954,RFn,2,452,TA,TA,280,0,0,0,0,0,non,non,non,0,5,2006,WD,170591.884966356
RL,10533,Pave,non,IR1,Lvl,Inside,Gtl,6,6,1956,1956,Hip,CompShg,VinylSd,VinylSd,BrkFace,244,TA,Gd,CBlock,TA,TA,No,Rec,773,Unf,0,235,1008,GasA,TA,Y,SBrkr,1024,0,0,1024,1,0,1,0,2,1,Gd,5,Typ,2,TA,Attchd,1956,Unf,1,313,TA,TA,0,0,0,0,280,0,non,non,non,0,8,2006,WD,172934.351682851
RL,11765,Pave,non,IR1,Lvl,Corner,Gtl,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,302,TA,TA,CBlock,TA,TA,Mn,Rec,1127,Unf,0,490,1617,GasA,Fa,Y,SBrkr,1797,0,0,1797,0,0,1,1,3,1,TA,7,Typ,1,TA,Attchd,1957,Unf,3,963,TA,TA,0,0,0,0,0,0,non,non,non,0,6,2006,WD,186425.069879189
RL,39384,Pave,non,IR1,Low,CulDSac,Sev,6,6,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,Stone,902,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110,Unf,0,595,1705,GasA,Ex,Y,SBrkr,1390,0,0,1390,1,0,1,1,1,1,Ex,4,Min1,2,Gd,Attchd,1957,Unf,2,550,TA,TA,0,189,0,0,0,0,non,non,non,0,10,2006,WD,218648.131133006
RL,11727,Pave,non,Reg,Lvl,Corner,Gtl,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0,1851,1851,GasA,Gd,Y,SBrkr,1851,0,0,1851,0,0,2,0,3,1,TA,8,Typ,1,TA,Attchd,1969,Fin,2,506,TA,TA,0,146,0,0,0,0,non,non,non,0,3,2006,WD,183035.606761141
RL,8238,Pave,non,IR1,Lvl,Inside,Gtl,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,TA,TA,No,GLQ,700,Unf,0,113,813,GasA,Ex,Y,SBrkr,813,712,0,1525,1,0,2,1,3,1,TA,6,Typ,1,TA,Attchd,1997,Fin,2,400,TA,TA,421,72,0,0,0,0,non,non,non,0,5,2006,WD,178378.906069427
RL,13041,Pave,non,IR2,Lvl,Inside,Gtl,6,5,1995,1995,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,781,781,GasA,Gd,Y,SBrkr,781,890,0,1671,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1995,Fin,2,423,TA,TA,0,84,0,0,0,0,non,non,non,0,2,2006,WD,184516.716597846
RL,9783,Pave,non,IR1,Lvl,Inside,Gtl,6,5,1996,1996,Gable,CompShg,HdBoard,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,821,821,GasA,Gd,Y,SBrkr,821,955,0,1776,0,0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996,Fin,2,443,TA,TA,286,116,0,0,0,0,non,non,non,0,5,2006,WD,181419.5253183
